Time,Value
03/12/24 00:52:00,0.022021431000000008
03/12/24 00:53:00,0.022021431000000008
03/12/24 00:54:00,0.022021431000000008
03/12/24 00:55:00,0.007846494
03/12/24 00:56:00,0.007846494
03/12/24 01:11:00,0.221898519
03/12/24 01:12:00,0.221898519
03/12/24 01:13:00,0.119120687
03/12/24 01:14:00,0.119120687
03/12/24 01:15:00,0.016342855000000017
03/12/24 01:16:00,0.016342855000000017
03/12/24 01:17:00,0.016342855000000017
03/12/24 01:18:00,0.03540169300000001
03/12/24 01:19:00,0.03540169300000001
03/12/24 01:20:00,0.035401693000000005
02/12/24 23:49:00,0.01762640700000001
02/12/24 23:50:00,0.01762640700000001
02/12/24 23:51:00,0.01762640700000001
02/12/24 23:52:00,0.01762640700000001
02/12/24 23:53:00,0.01762640700000001
03/12/24 00:28:00,0.308082786
03/12/24 00:29:00,0.308082786
03/12/24 01:27:00,0.019437064000000004
03/12/24 01:28:00,0.019437064000000004
03/12/24 01:29:00,0.019437064
03/12/24 01:30:00,0.019437064000000004
03/12/24 01:31:00,0.019437064000000004
03/12/24 20:56:00,0.010882881000000011
03/12/24 20:57:00,0.010882881000000011
03/12/24 20:58:00,0.010882881000000011
03/12/24 20:59:00,0.010882881000000011
03/12/24 21:00:00,0.010882881000000011
02/12/24 22:41:00,0.017287306750000002
02/12/24 22:42:00,0.019515265500000004
02/12/24 22:43:00,0.016303977166666667
02/12/24 22:44:00,0.01936017507142857
02/12/24 22:45:00,0.023237619937500002
02/12/24 22:46:00,0.0230150158125
02/12/24 22:47:00,0.021568228000000002
02/12/24 22:48:00,0.0228716750625
02/12/24 22:49:00,0.016931254611111113
02/12/24 22:50:00,0.015860126947368422
02/12/24 22:51:00,0.01356514947368421
02/12/24 22:52:00,0.0157933596875
02/12/24 22:53:00,0.01602333375
02/12/24 22:54:00,0.0158878074375
02/12/24 22:55:00,0.015681993733333337
02/12/24 22:56:00,0.015798626642857142
02/12/24 22:57:00,0.016708279705882356
02/12/24 22:58:00,0.01726932623529412
02/12/24 22:59:00,0.018124062058823526
02/12/24 23:00:00,0.0203559063125
02/12/24 23:01:00,0.019421596
02/12/24 23:02:00,0.017333895411764704
02/12/24 23:03:00,0.01556641535294118
02/12/24 23:04:00,0.0172428283125
02/12/24 23:05:00,0.016167684529411766
02/12/24 23:06:00,0.015869694647058823
02/12/24 23:07:00,0.016166502176470587
02/12/24 23:08:00,0.01574707164705882
02/12/24 23:09:00,0.015620676687500001
02/12/24 23:10:00,0.01494000494117647
02/12/24 23:11:00,0.015875472705882354
02/12/24 23:12:00,0.018560156764705883
02/12/24 23:13:00,0.018515655529411767
02/12/24 23:14:00,0.016914952789473685
02/12/24 23:15:00,0.01779443494736842
02/12/24 23:16:00,0.01544743084210526
02/12/24 23:17:00,0.013993729631578949
02/12/24 23:18:00,0.012228759736842103
02/12/24 23:19:00,0.011885048157894734
02/12/24 23:20:00,0.011766149117647059
02/12/24 23:21:00,0.017237024411764702
02/12/24 23:22:00,0.01801041752941176
02/12/24 23:23:00,0.019461339764705887
02/12/24 23:24:00,0.022197398941176467
02/12/24 23:25:00,0.018950273684210525
02/12/24 23:26:00,0.017253876157894737
02/12/24 23:27:00,0.01713231652631579
02/12/24 23:28:00,0.012909216684210528
02/12/24 23:29:00,0.013131588789473684
02/12/24 23:30:00,0.013672766736842104
02/12/24 23:31:00,0.013851380210526313
02/12/24 23:32:00,0.014765889736842105
02/12/24 23:33:00,0.01453869236842105
02/12/24 23:34:00,0.015056295894736844
02/12/24 23:35:00,0.016549154842105264
02/12/24 23:36:00,0.015433803789473679
02/12/24 23:37:00,0.01505775431578948
02/12/24 23:38:00,0.014796487368421055
02/12/24 23:39:00,0.01395164073684211
02/12/24 23:40:00,0.012339389789473687
02/12/24 23:41:00,0.011137049789473689
02/12/24 23:42:00,0.01477935900000001
02/12/24 23:43:00,0.014903205941176471
02/12/24 23:44:00,0.01684296935294117
02/12/24 23:45:00,0.01802172247058823
02/12/24 23:46:00,0.01600178488235294
02/12/24 23:47:00,0.016247980105263158
02/12/24 23:48:00,0.016079257421052633
02/12/24 23:49:00,0.01648265294736842
02/12/24 23:50:00,0.01626377936842105
02/12/24 23:51:00,0.013877234105263158
02/12/24 23:52:00,0.014551297000000005
02/12/24 23:53:00,0.014508912052631578
02/12/24 23:54:00,0.013617312789473687
02/12/24 23:55:00,0.014022988947368422
02/12/24 23:56:00,0.014212237315789474
02/12/24 23:57:00,0.01348229857894737
02/12/24 23:58:00,0.011984648736842102
02/12/24 23:59:00,0.012786332736842107
03/12/24 00:00:00,0.012804395894736838
03/12/24 00:01:00,0.01122698142105263
03/12/24 00:02:00,0.010422759631578944
03/12/24 00:03:00,0.012008148368421054
03/12/24 00:04:00,0.012249588842105263
03/12/24 00:05:00,0.013053810052631586
03/12/24 00:06:00,0.013542002894736838
03/12/24 00:07:00,0.013999414315789466
03/12/24 00:08:00,0.012521046105263155
03/12/24 00:09:00,0.012484039631578951
03/12/24 00:10:00,0.011199707315789476
03/12/24 00:11:00,0.011412851736842098
03/12/24 00:12:00,0.010543897894736835
03/12/24 00:13:00,0.010064068526315794
03/12/24 00:14:00,0.009474519473684214
03/12/24 00:15:00,0.010349536315789476
03/12/24 00:16:00,0.011135743421052635
03/12/24 00:17:00,0.01069308157894737
03/12/24 00:18:00,0.01141469921052631
03/12/24 00:19:00,0.01045398505263158
03/12/24 00:20:00,0.010815129789473679
03/12/24 00:21:00,0.009985395157894738
03/12/24 00:22:00,0.009552594526315785
03/12/24 00:23:00,0.009240435631578937
03/12/24 00:24:00,0.010300229473684195
03/12/24 00:25:00,0.00925369326315789
03/12/24 00:26:00,0.013911060470588243
03/12/24 00:27:00,0.018165239647058823
03/12/24 00:28:00,0.02088893852941176
03/12/24 00:29:00,0.022951820882352925
03/12/24 00:30:00,0.021972377176470586
03/12/24 00:31:00,0.021809743117647058
03/12/24 00:32:00,0.020132333625
03/12/24 00:33:00,0.0200037883125
03/12/24 00:34:00,0.020985536375
03/12/24 00:35:00,0.018869336562500002
03/12/24 00:36:00,0.017042704555555555
03/12/24 00:37:00,0.01621944505263158
03/12/24 00:38:00,0.014646352210526315
03/12/24 00:39:00,0.014810984526315789
03/12/24 00:40:00,0.013652594210526314
03/12/24 00:41:00,0.013746858999999998
03/12/24 00:42:00,0.01806124188235294
03/12/24 00:43:00,0.018166826411764703
03/12/24 00:44:00,0.01727578876470588
03/12/24 00:45:00,0.019644809176470587
03/12/24 00:46:00,0.018884008235294115
03/12/24 00:47:00,0.019857805473684213
03/12/24 00:48:00,0.021357357578947373
03/12/24 00:49:00,0.019803460842105266
03/12/24 00:50:00,0.019120173999999997
03/12/24 00:51:00,0.020420638764705876
03/12/24 00:52:00,0.017868722999999996
03/12/24 00:53:00,0.016991484235294115
03/12/24 00:54:00,0.017056805470588233
03/12/24 00:55:00,0.012005275888888887
03/12/24 00:56:00,0.010419741210526315
03/12/24 00:57:00,0.010307253263157895
03/12/24 00:58:00,0.01092307752631579
03/12/24 00:59:00,0.01210781447368421
03/12/24 01:00:00,0.013307495421052633
03/12/24 01:01:00,0.014257738263157897
03/12/24 01:02:00,0.013339348578947368
03/12/24 01:03:00,0.013523221684210529
03/12/24 01:04:00,0.011264550631578945
03/12/24 01:05:00,0.01121694325
03/12/24 01:06:00,0.014219159124999999
03/12/24 01:07:00,0.015381623312499995
03/12/24 01:08:00,0.015106204124999995
03/12/24 01:09:00,0.015881638625
03/12/24 01:10:00,0.013364713882352941
03/12/24 01:11:00,0.014231452250000002
03/12/24 01:12:00,0.015232754687500002
03/12/24 01:13:00,0.012618028437500001
03/12/24 01:14:00,0.013046555437500001
03/12/24 01:15:00,0.010561868944444443
03/12/24 01:16:00,0.0091435198125
03/12/24 01:17:00,0.013948370692307695
03/12/24 01:18:00,0.014698946923076923
03/12/24 01:19:00,0.014181352384615382
03/12/24 01:20:00,0.015157227153846153
03/12/24 01:21:00,0.0130100960625
03/12/24 01:22:00,0.0137106784375
03/12/24 01:23:00,0.01949800892857143
03/12/24 01:24:00,0.021041606071428572
03/12/24 01:25:00,0.020403475499999997
03/12/24 01:26:00,0.020132334071428573
03/12/24 01:27:00,0.017983654352941178
03/12/24 01:28:00,0.017864993842105263
03/12/24 01:29:00,0.018433841052631576
03/12/24 01:30:00,0.02110881457894737
03/12/24 01:31:00,0.020463538736842105
03/12/24 01:32:00,0.019104791684210528
03/12/24 01:33:00,0.01935108305263158
03/12/24 01:34:00,0.017969224684210527
03/12/24 01:35:00,0.014710413368421058
03/12/24 01:36:00,0.01408311721052632
03/12/24 01:37:00,0.013201240947368428
03/12/24 01:38:00,0.010839120235294116
03/12/24 01:39:00,0.010131767230769233
03/12/24 01:40:00,0.010550576444444447
03/12/24 01:41:00,0.007763369600000015
03/12/24 01:42:00,0.004632571000000141
03/12/24 10:13:00,0.004850195500000001
03/12/24 10:14:00,0.004447624833333332
03/12/24 10:15:00,0.004674071
03/12/24 10:16:00,0.0047051425
03/12/24 10:17:00,0.005142566333333333
03/12/24 10:18:00,0.005367984210526316
03/12/24 10:19:00,0.006047574684210528
03/12/24 10:20:00,0.0060365834736842115
03/12/24 10:21:00,0.0059028436315789485
03/12/24 10:22:00,0.007528271105263159
03/12/24 10:23:00,0.008176544
03/12/24 10:24:00,0.010493606176470587
03/12/24 10:25:00,0.01033098188235294
03/12/24 10:26:00,0.01059521923529412
03/12/24 10:27:00,0.008601589411764709
03/12/24 10:28:00,0.006534243375
03/12/24 10:29:00,0.006359086714285715
03/12/24 10:30:00,0.006708221300000002
03/12/24 10:31:00,0.006974742333333334
03/12/24 10:32:00,0.008559132666666665
03/12/24 10:33:00,0.011771978750000002
03/12/24 10:34:00,0.014557331250000003
03/12/24 10:35:00,0.013099163166666665
03/12/24 10:36:00,0.013167194750000003
03/12/24 10:37:00,0.012428035684210526
03/12/24 10:38:00,0.011534846421052632
03/12/24 10:39:00,0.011192865210526315
03/12/24 10:40:00,0.009704396210526314
03/12/24 10:41:00,0.009940580631578946
03/12/24 10:42:00,0.010403118789473687
03/12/24 10:43:00,0.01013962694736842
03/12/24 10:44:00,0.010638692263157895
03/12/24 10:45:00,0.010362250631578947
03/12/24 10:46:00,0.010697935947368424
03/12/24 10:47:00,0.01102457010526316
03/12/24 10:48:00,0.012163404842105265
03/12/24 10:49:00,0.011376554157894736
03/12/24 10:50:00,0.010998275894736845
03/12/24 10:51:00,0.01110583894736842
03/12/24 10:52:00,0.010352884789473686
03/12/24 10:53:00,0.009204546052631575
03/12/24 10:54:00,0.010373133368421055
03/12/24 10:55:00,0.009818676526315791
03/12/24 10:56:00,0.009463439526315787
03/12/24 10:57:00,0.008844092263157901
03/12/24 10:58:00,0.0074231262105263155
03/12/24 10:59:00,0.008084708736842106
03/12/24 11:00:00,0.008453922736842102
03/12/24 11:01:00,0.009964678631578947
03/12/24 11:02:00,0.01156209426315789
03/12/24 11:03:00,0.013654290157894735
03/12/24 11:04:00,0.013941671399999992
03/12/24 11:05:00,0.014914177818181808
03/12/24 11:06:00,0.016047320142857133
03/12/24 11:07:00,0.01660492333333326
03/12/24 11:11:00,0.004415556999999959
03/12/24 11:12:00,0.010292048499999982
03/12/24 11:13:00,0.010255017799999998
03/12/24 11:14:00,0.011228238357142864
03/12/24 11:15:00,0.013066422666666662
03/12/24 11:16:00,0.015121060473684198
03/12/24 11:17:00,0.014455378315789481
03/12/24 11:18:00,0.016835971263157893
03/12/24 11:19:00,0.016951118789473682
03/12/24 11:20:00,0.017073314470588234
03/12/24 11:21:00,0.017470974230769234
03/12/24 11:22:00,0.018919754999999983
03/12/24 11:23:00,0.016298030399999996
03/12/24 11:24:00,0.011136792999999923
03/12/24 12:02:00,0.006323954500000007
03/12/24 12:03:00,0.006323954500000007
03/12/24 12:04:00,0.006323954500000007
03/12/24 12:05:00,0.006323954500000007
03/12/24 12:06:00,0.004874392000000061
03/12/24 14:05:00,0.013526495499999997
03/12/24 14:06:00,0.017635120833333334
03/12/24 14:07:00,0.0149003759
03/12/24 14:08:00,0.015914695785714285
03/12/24 14:09:00,0.01531217938888889
03/12/24 14:10:00,0.014796467473684209
03/12/24 14:11:00,0.015792510736842104
03/12/24 14:12:00,0.016336290421052634
03/12/24 14:13:00,0.017920079157894737
03/12/24 14:14:00,0.020642548
03/12/24 14:15:00,0.021804301368421056
03/12/24 14:16:00,0.02054411684210527
03/12/24 14:17:00,0.020102362789473686
03/12/24 14:18:00,0.018201956736842103
03/12/24 14:19:00,0.017473684631578945
03/12/24 14:20:00,0.016054747999999994
03/12/24 14:21:00,0.015578422105263156
03/12/24 14:22:00,0.016833024473684205
03/12/24 14:23:00,0.016278746684210525
03/12/24 14:24:00,0.01525398884210527
03/12/24 14:25:00,0.013491607368421055
03/12/24 14:26:00,0.013665673421052632
03/12/24 14:27:00,0.012256607578947374
03/12/24 14:28:00,0.015216898368421059
03/12/24 14:29:00,0.014789207444444452
03/12/24 14:30:00,0.016734009785714297
03/12/24 14:31:00,0.02259054507142858
03/12/24 14:32:00,0.024269152285714295
03/12/24 14:33:00,0.023262086714285726
03/12/24 14:34:00,0.019247501133333334
03/12/24 14:35:00,0.018471163894736842
03/12/24 14:36:00,0.019819775157894737
03/12/24 14:37:00,0.019475644157894736
03/12/24 14:38:00,0.02072547505263158
03/12/24 14:39:00,0.022459650999999997
03/12/24 14:40:00,0.022783552421052636
03/12/24 14:41:00,0.02451432747058824
03/12/24 14:42:00,0.028170997666666666
03/12/24 14:43:00,0.028576053466666664
03/12/24 14:44:00,0.02556918200000001
03/12/24 14:45:00,0.026116319666666672
03/12/24 14:46:00,0.024555817352941173
03/12/24 14:47:00,0.02299022589473684
03/12/24 14:48:00,0.022881862789473684
03/12/24 14:49:00,0.02602968947368421
03/12/24 14:50:00,0.025542805736842106
03/12/24 14:51:00,0.02354238621052632
03/12/24 14:52:00,0.020560320105263156
03/12/24 14:53:00,0.01929322436842105
03/12/24 14:54:00,0.01610291605263157
03/12/24 14:55:00,0.016936369684210525
03/12/24 14:56:00,0.016034480499999993
03/12/24 14:57:00,0.01732758457142856
03/12/24 14:58:00,0.01577664179999998
03/12/24 14:59:00,0.01571236633333332
03/12/24 15:00:00,0.012374020999999956
03/12/24 15:02:00,0.004887437250000015
03/12/24 15:03:00,0.006276650125000004
03/12/24 15:04:00,0.008185585750000002
03/12/24 15:05:00,0.008321734750000004
03/12/24 15:06:00,0.008682855368421049
03/12/24 15:07:00,0.010906646578947366
03/12/24 15:08:00,0.01207589136842105
03/12/24 15:09:00,0.010955321736842105
03/12/24 15:10:00,0.011111985210526318
03/12/24 15:11:00,0.010335976684210532
03/12/24 15:12:00,0.009053709736842105
03/12/24 15:13:00,0.00849748131578947
03/12/24 15:14:00,0.0077236465263157885
03/12/24 15:15:00,0.007469814473684212
03/12/24 15:16:00,0.007646608473684205
03/12/24 15:17:00,0.006716903789473684
03/12/24 15:18:00,0.007671377526315795
03/12/24 15:19:00,0.007045661894736847
03/12/24 15:20:00,0.0072120779999999985
03/12/24 15:21:00,0.007163869736842109
03/12/24 15:22:00,0.007925789315789472
03/12/24 15:23:00,0.007301943894736842
03/12/24 15:24:00,0.008121614105263155
03/12/24 15:25:00,0.008270360894736855
03/12/24 15:26:00,0.008391638684210527
03/12/24 15:27:00,0.008543719157894734
03/12/24 15:28:00,0.0073345447368421005
03/12/24 15:29:00,0.008683923578947376
03/12/24 15:30:00,0.008479823529411758
03/12/24 15:31:00,0.009056166235294124
03/12/24 15:32:00,0.009024818941176453
03/12/24 15:33:00,0.009266299823529413
03/12/24 15:34:00,0.0072539320000000055
03/12/24 15:35:00,0.008382509473684217
03/12/24 15:36:00,0.0077309567894736754
03/12/24 15:37:00,0.0070934279473684
03/12/24 15:38:00,0.006985769578947359
03/12/24 15:39:00,0.007343159473684206
03/12/24 15:40:00,0.006038136666666662
03/12/24 15:41:00,0.006293508785714298
03/12/24 15:42:00,0.006485108900000025
03/12/24 15:43:00,0.006054642166666661
03/12/24 15:44:00,0.005626990000000109
03/12/24 15:45:00,0.008458601000000066
03/12/24 15:46:00,0.0071258575714286156
03/12/24 15:47:00,0.0065996193636364
03/12/24 15:48:00,0.006456818466666666
03/12/24 15:49:00,0.006504670157894739
03/12/24 15:50:00,0.005667723833333335
03/12/24 15:51:00,0.005716450285714293
03/12/24 15:52:00,0.005584871199999997
03/12/24 15:53:00,0.0058271981666666575
03/12/24 15:54:00,0.004146379500000075
03/12/24 15:56:00,0.0035607380000000077
03/12/24 15:57:00,0.006448681666666679
03/12/24 15:58:00,0.006467829300000006
03/12/24 15:59:00,0.006138886571428566
03/12/24 16:00:00,0.005998248055555551
03/12/24 16:01:00,0.006368084842105258
03/12/24 16:02:00,0.006123485789473684
03/12/24 16:03:00,0.006139869421052625
03/12/24 16:04:00,0.007412572999999991
03/12/24 16:05:00,0.007632840571428577
03/12/24 16:06:00,0.007837449399999974
03/12/24 16:07:00,0.009409054166666634
03/12/24 16:08:00,0.0157292014999999
03/12/24 16:18:00,0.007158591499999978
03/12/24 16:19:00,0.006398995124999973
03/12/24 16:20:00,0.006623641083333316
03/12/24 16:21:00,0.006549789937499995
03/12/24 16:22:00,0.0067075118947368395
03/12/24 16:23:00,0.006320661947368415
03/12/24 16:24:00,0.0060322049999999945
03/12/24 16:25:00,0.006162740210526313
03/12/24 16:26:00,0.006215103187499987
03/12/24 16:27:00,0.00623945116666665
03/12/24 16:28:00,0.006561807874999992
03/12/24 16:29:00,0.006742079000000012
03/12/24 20:19:00,0.015731340000000003
03/12/24 20:20:00,0.020862650499999996
03/12/24 20:21:00,0.02493961449999999
03/12/24 20:22:00,0.02438373142857143
03/12/24 20:23:00,0.0232140125
03/12/24 20:24:00,0.022702920578947364
03/12/24 20:25:00,0.020314876947368426
03/12/24 20:26:00,0.016380244473684212
03/12/24 20:27:00,0.013895590684210524
03/12/24 20:28:00,0.01502262805263158
03/12/24 20:29:00,0.015924589210526315
03/12/24 20:30:00,0.018278786894736835
03/12/24 20:31:00,0.01939678531578948
03/12/24 20:32:00,0.021410394263157894
03/12/24 20:33:00,0.01773940194736842
03/12/24 20:34:00,0.01572718315789474
03/12/24 20:35:00,0.014122562421052634
03/12/24 20:36:00,0.014438020157894731
03/12/24 20:37:00,0.0134254502631579
03/12/24 20:38:00,0.016439115894736837
03/12/24 20:39:00,0.01837845584210526
03/12/24 20:40:00,0.018638876105263158
03/12/24 20:41:00,0.017531237157894737
03/12/24 20:42:00,0.018139169526315793
03/12/24 20:43:00,0.016851809421052622
03/12/24 20:44:00,0.01729606868421053
03/12/24 20:45:00,0.01660187310526316
03/12/24 20:46:00,0.01730067110526316
03/12/24 20:47:00,0.016610793789473697
03/12/24 20:48:00,0.01748483531578948
03/12/24 20:49:00,0.020064969947368422
03/12/24 20:50:00,0.01869695705263159
03/12/24 20:51:00,0.017269208157894747
03/12/24 20:52:00,0.016556344000000008
03/12/24 20:53:00,0.016980338578947367
03/12/24 20:54:00,0.013944345894736856
03/12/24 20:55:00,0.015794896789473694
03/12/24 20:56:00,0.01572334242105261
03/12/24 20:57:00,0.013125009210526313
03/12/24 20:58:00,0.011152502578947374
03/12/24 20:59:00,0.009575235684210516
03/12/24 21:00:00,0.006624153157894751
03/12/24 21:01:00,0.006276046947368409
03/12/24 21:02:00,0.006143487421052616
03/12/24 21:03:00,0.005847725999999995
03/12/24 21:04:00,0.00549344557894737
03/12/24 21:05:00,0.005273493526315792
03/12/24 21:06:00,0.005360808631578944
03/12/24 21:07:00,0.005786142210526325
03/12/24 21:08:00,0.006171830263157882
03/12/24 21:09:00,0.005648561684210527
03/12/24 21:10:00,0.0060325058421052576
03/12/24 21:11:00,0.006112182473684222
03/12/24 21:12:00,0.0062480865263157695
03/12/24 21:13:00,0.00633176563157896
03/12/24 21:14:00,0.006597285894736843
03/12/24 21:15:00,0.006683564842105282
03/12/24 21:16:00,0.006638830842105271
03/12/24 21:17:00,0.006537588842105254
03/12/24 21:18:00,0.005904137578947361
03/12/24 21:19:00,0.005925165578947376
03/12/24 21:20:00,0.005485686578947377
03/12/24 21:21:00,0.005345847105263144
03/12/24 21:22:00,0.0055692359473684325
03/12/24 21:23:00,0.005849983315789488
03/12/24 21:24:00,0.006169543947368421
03/12/24 21:25:00,0.006147964526315795
03/12/24 21:26:00,0.005941991947368407
03/12/24 21:27:00,0.005262134736842111
03/12/24 21:28:00,0.0049036196842105265
03/12/24 21:29:00,0.005123167789473684
03/12/24 21:30:00,0.005719383789473681
03/12/24 21:31:00,0.005829841315789482
03/12/24 21:32:00,0.005940544789473672
03/12/24 21:33:00,0.005739943684210538
03/12/24 21:34:00,0.0055954668947368535
03/12/24 21:35:00,0.005420638473684195
03/12/24 21:36:00,0.0052439676315789475
03/12/24 21:37:00,0.005356286105263163
03/12/24 21:38:00,0.005526222315789475
03/12/24 21:39:00,0.006236909736842094
03/12/24 21:40:00,0.006173276052631592
03/12/24 21:41:00,0.006392511736842094
03/12/24 21:42:00,0.006390685315789475
03/12/24 21:43:00,0.006173704947368439
03/12/24 21:44:00,0.006190210736842105
03/12/24 21:45:00,0.007028151
03/12/24 21:46:00,0.006809926947368425
03/12/24 21:47:00,0.007109225368421067
03/12/24 21:48:00,0.0070929306842105215
03/12/24 21:49:00,0.006666393421052616
03/12/24 21:50:00,0.006193418333333324
03/12/24 21:51:00,0.006289634642857145
03/12/24 21:52:00,0.006232014799999997
03/12/24 21:53:00,0.006859384166666649
03/12/24 21:54:00,0.006511707999999895
03/12/24 00:33:00,0.016284346999999998
03/12/24 00:34:00,0.016284346999999998
03/12/24 00:35:00,0.016284346999999998
03/12/24 00:36:00,0.016284346999999998
03/12/24 00:37:00,0.016284346999999998
03/12/24 01:17:00,0.11068469950000001
03/12/24 01:18:00,0.07810345233333335
03/12/24 01:19:00,0.07810345233333334
03/12/24 01:20:00,0.07810345233333334
03/12/24 01:21:00,0.012940958000000002
03/12/24 01:23:00,0.03981599899999999
03/12/24 01:24:00,0.03981599899999999
03/12/24 01:25:00,0.03981599899999999
03/12/24 01:26:00,0.03981599899999999
03/12/24 10:41:00,0.01697792799999999
03/12/24 10:42:00,0.01697792799999999
03/12/24 10:43:00,0.01697792799999999
03/12/24 10:44:00,0.01697792799999999
03/12/24 10:45:00,0.01697792799999999
03/12/24 21:00:00,0.011067500999999993
03/12/24 21:01:00,0.011067500999999993
03/12/24 21:02:00,0.011067500999999993
03/12/24 21:03:00,0.011067500999999993
03/12/24 21:04:00,0.011067500999999993
03/12/24 21:06:00,0.01251724066666667
03/12/24 21:07:00,0.01251724066666667
03/12/24 21:08:00,0.01251724066666667
03/12/24 21:09:00,0.01251724066666667
03/12/24 21:10:00,0.013506920500000005
02/12/24 23:46:00,0.009189799999999998
02/12/24 23:47:00,0.009189799999999998
02/12/24 23:48:00,0.009189799999999998
02/12/24 23:49:00,0.009189799999999998
02/12/24 23:50:00,0.009189799999999998
